age,education_level,experience_years,num_certificates,english_level,score_test,has_recommendation,city_size,hired
26,high_school,9,3,advanced,53.73115783894539,0,medium,0
47,primary,34,1,basic,81.97453107977591,0,medium,0
33,bachelor,11,2,basic,81.82360374265737,1,large,1
50,bachelor,27,0,basic,74.01530296447159,0,large,0
19,high_school,0,1,basic,72.28371762876276,0,large,0
31,phd,10,2,advanced,41.716979675768165,1,small,1
18,master,5,3,intermediate,99.36238125901727,0,large,1
43,bachelor,22,0,basic,60.77610409886286,0,large,0
42,high_school,26,0,intermediate,76.90570406348073,1,large,0
33,bachelor,16,0,basic,77.49454955161923,1,small,1
32,bachelor,18,2,intermediate,49.381894429354254,1,medium,1
43,bachelor,27,2,intermediate,55.58228298120195,1,large,1
33,master,10,2,basic,70.96865139542723,1,small,1
31,high_school,11,2,intermediate,41.80889465473864,1,small,0
46,high_school,30,1,intermediate,63.6593738214875,0,large,0
41,primary,27,2,basic,29.073461451648896,0,large,0
32,master,10,1,advanced,65.15201535550744,0,large,1
36,bachelor,19,1,basic,85.62802474753093,0,large,0
25,high_school,9,1,intermediate,64.96392116979834,0,small,0
51,high_school,36,2,advanced,43.051185244060036,0,large,0
19,primary,2,3,basic,56.70704222641209,0,small,0
44,high_school,29,0,intermediate,74.22674510391548,1,large,0
27,bachelor,5,0,intermediate,67.50190446778318,1,medium,0
52,high_school,39,2,intermediate,71.77898935547034,1,small,1
40,high_school,17,1,basic,62.41609448740291,0,large,0
25,master,2,1,intermediate,53.51361811470487,0,medium,0
45,bachelor,32,0,intermediate,66.88132347720855,0,small,0
40,bachelor,20,1,intermediate,66.01913946339744,1,medium,0
21,primary,0,1,intermediate,80.40759292368955,0,large,0
31,high_school,14,1,advanced,57.95191919502307,1,medium,0
59,bachelor,40,1,intermediate,65.73113409600059,0,small,0
46,high_school,25,1,intermediate,62.821724457986384,1,medium,0
18,high_school,0,2,advanced,99.10945722034478,1,medium,1
21,master,0,0,basic,53.705046032935385,1,medium,0
49,master,27,2,intermediate,59.230623763655856,0,medium,1
50,primary,32,0,basic,50.638517600817785,1,medium,0
43,high_school,30,1,advanced,84.55752486212353,1,large,1
34,phd,17,2,basic,85.66932448357781,1,small,1
56,primary,40,2,intermediate,61.74652865314391,0,small,0
40,bachelor,21,0,intermediate,82.78390726817707,1,small,1
49,phd,29,1,intermediate,69.92152395997601,0,large,0
32,phd,9,2,intermediate,75.53031008008385,1,medium,1
30,bachelor,17,1,intermediate,50.07719671520971,1,large,0
19,high_school,1,3,advanced,67.42066531743338,0,small,0
36,high_school,23,2,advanced,93.08556081607094,1,small,1
41,master,25,0,intermediate,87.16178884009796,1,medium,1
41,master,21,1,advanced,77.07949683672389,1,large,1
28,bachelor,5,2,advanced,79.26594883329237,0,large,1
39,master,20,1,intermediate,100.0,0,medium,1
32,bachelor,18,2,advanced,76.78649373429036,1,large,1
27,bachelor,8,2,advanced,55.07475217209338,0,small,1
58,master,36,1,intermediate,83.1951647865581,1,medium,1
44,bachelor,26,0,intermediate,63.88539722694522,0,medium,0
26,bachelor,12,2,basic,72.33163638221623,1,large,1
45,high_school,30,1,basic,66.77740884236135,0,medium,0
18,bachelor,0,0,intermediate,54.36821017961928,0,medium,0
34,bachelor,18,0,intermediate,69.62751097804197,1,medium,0
48,high_school,34,0,intermediate,79.50311831601998,0,large,0
27,master,6,1,advanced,76.0813345481203,0,small,1
54,bachelor,40,2,intermediate,72.19895676325892,1,large,1
46,master,24,1,basic,61.990346327672704,0,small,0
35,high_school,15,1,intermediate,40.115491384794154,0,medium,0
55,bachelor,40,0,basic,64.28907697542867,0,medium,0
56,high_school,40,0,intermediate,73.31433147509937,1,medium,0
23,master,2,0,intermediate,32.617813486314965,1,small,0
57,primary,34,0,intermediate,63.994936322139345,0,small,0
29,bachelor,6,2,intermediate,63.577730856960635,1,large,1
31,master,11,1,basic,51.27999873479602,0,small,0
27,high_school,7,0,basic,76.40625079496449,0,medium,0
37,phd,24,2,intermediate,79.16287743299003,1,large,1
32,master,18,0,intermediate,92.21208834853817,0,medium,1
48,high_school,30,2,intermediate,64.5770286519594,0,small,0
24,primary,5,1,intermediate,84.37267765844433,0,medium,0
58,high_school,40,1,advanced,52.711185057785656,1,large,0
27,high_school,13,2,advanced,59.432144379950564,1,large,1
27,master,10,3,intermediate,75.19221725668058,0,large,1
56,phd,39,1,intermediate,55.1594813176462,0,medium,0
45,primary,31,1,basic,62.567356183886254,0,small,0
47,bachelor,33,1,intermediate,77.59334044767607,0,large,0
54,bachelor,39,2,intermediate,64.9092899186735,1,large,1
20,primary,2,4,intermediate,51.205428332001226,1,medium,0
60,high_school,40,1,basic,56.15671586730371,1,small,0
32,high_school,10,1,advanced,60.89904946913772,0,medium,0
38,bachelor,22,0,basic,73.81322776126676,1,medium,1
54,bachelor,39,1,advanced,60.12615217762125,0,small,0
29,bachelor,9,1,basic,28.264592706373314,0,medium,0
21,high_school,2,0,basic,76.79411357107273,1,small,0
26,master,7,0,intermediate,74.681660389714,0,large,1
56,bachelor,34,1,advanced,49.01686958170447,0,medium,0
59,master,40,1,intermediate,48.00044176447075,0,small,0
45,bachelor,30,3,basic,85.26639711893462,1,medium,1
40,master,20,0,advanced,61.39104967637011,0,large,1
57,master,40,5,intermediate,76.30363571757974,0,large,1
39,bachelor,18,3,basic,54.59043154096352,1,small,1
41,high_school,24,3,intermediate,74.82913389453073,1,small,1
43,master,27,2,intermediate,51.15720546548567,1,large,1
47,bachelor,33,0,intermediate,71.33427546678449,0,small,0
50,master,32,2,intermediate,70.35343065936222,0,medium,1
33,master,15,1,advanced,34.031093248038324,1,medium,1
39,bachelor,20,3,advanced,66.8596605010362,0,medium,1
60,high_school,40,0,intermediate,54.22078335550202,0,medium,0
35,high_school,17,1,basic,81.39507804628182,0,small,0
24,phd,9,2,intermediate,68.5279366884974,0,medium,1
43,high_school,21,1,advanced,61.29049660527864,0,medium,0
25,primary,11,1,intermediate,87.78280168200001,1,medium,0
23,bachelor,10,2,intermediate,36.451746825498425,0,small,0
47,bachelor,26,1,intermediate,93.90938603624423,0,large,0
56,high_school,33,0,intermediate,93.13175912634001,0,medium,0
40,high_school,20,3,advanced,59.15466150854254,1,small,1
49,bachelor,27,2,intermediate,78.32596374403839,0,large,1
39,primary,21,1,intermediate,72.28046563724068,0,medium,0
59,master,36,1,basic,27.72215868477027,0,medium,0
60,high_school,40,1,advanced,63.327160871321006,0,small,0
26,master,12,1,basic,46.02428929526024,0,medium,0
48,master,30,1,advanced,44.656619342380075,1,small,1
24,bachelor,9,0,basic,60.702945638559626,0,small,0
26,high_school,8,1,basic,61.223214707878725,1,large,0
30,bachelor,16,2,intermediate,83.23725031730942,0,small,1
20,bachelor,3,1,intermediate,53.71258596363077,1,small,0
52,high_school,33,0,intermediate,59.077754906417944,0,small,0
50,master,34,1,intermediate,85.51001429237158,1,large,1
38,bachelor,22,3,intermediate,62.24447388281734,1,large,1
48,master,34,0,advanced,57.302850301967055,1,small,1
51,high_school,36,2,advanced,77.85283969446053,1,large,1
49,high_school,31,0,intermediate,72.95948328146208,1,small,0
52,phd,29,1,intermediate,66.49893560603259,1,medium,1
32,bachelor,17,2,intermediate,78.86077708002415,1,medium,1
49,bachelor,28,4,intermediate,46.28492202521599,1,medium,1
23,bachelor,8,2,basic,56.271748621817515,0,small,0
38,high_school,21,1,intermediate,94.97505468995556,0,large,0
50,bachelor,29,1,intermediate,19.483143751655817,0,medium,0
49,primary,34,1,basic,54.907715269036466,0,large,0
36,bachelor,19,1,intermediate,47.24844619391003,0,medium,0
50,bachelor,33,2,basic,66.0652747141289,0,medium,0
45,master,28,2,advanced,74.07408484875407,0,medium,1
48,bachelor,26,0,advanced,81.6044291820898,0,small,1
38,high_school,25,0,basic,58.84424174276033,0,small,0
51,bachelor,31,6,intermediate,51.158207749479146,1,large,1
32,primary,18,1,intermediate,43.23095367504068,1,small,0
31,high_school,15,0,intermediate,65.71887432151665,1,medium,0
36,primary,14,1,intermediate,96.90948000680334,1,large,0
60,bachelor,40,2,intermediate,56.184545394987026,1,small,1
32,primary,18,1,advanced,63.923291915780084,0,medium,0
23,bachelor,7,3,intermediate,67.04287829090815,0,medium,0
26,master,5,1,basic,58.65729435017535,0,large,0
54,bachelor,36,1,basic,86.34870438770916,1,large,1
37,primary,15,2,advanced,83.13983263944692,0,small,1
51,high_school,35,2,basic,77.27400709057932,0,small,0
55,bachelor,39,2,intermediate,79.40801015020108,0,small,1
43,master,20,0,intermediate,54.72148066166994,0,small,0
35,primary,14,2,basic,47.78150460015256,0,small,0
45,master,23,0,intermediate,54.83992526372505,1,small,1
26,bachelor,9,0,advanced,69.20619935016698,1,medium,1
49,bachelor,32,0,basic,60.13138967654003,0,large,0
23,phd,3,0,basic,73.53637170705657,0,large,0
31,bachelor,15,1,advanced,66.62329061213485,0,small,0
45,master,24,4,intermediate,44.910196436989864,0,large,1
41,high_school,26,1,intermediate,83.61166429667745,0,large,0
30,bachelor,11,0,intermediate,57.33016034410972,1,large,0
60,bachelor,38,0,intermediate,76.79453148559554,1,medium,1
29,high_school,14,1,basic,52.28590405442779,0,small,0
36,bachelor,13,0,intermediate,51.78432715557565,1,large,0
38,high_school,25,0,basic,51.06493284500726,0,large,0
44,high_school,28,3,intermediate,43.52233153376851,1,small,0
36,high_school,18,1,intermediate,43.88198165640607,1,small,0
41,bachelor,18,2,advanced,70.70927823379503,0,medium,1
43,master,23,1,advanced,51.08738645937653,1,large,1
45,bachelor,24,4,advanced,70.1889318773178,0,small,1
35,bachelor,18,1,intermediate,66.52643018406121,1,large,0
53,high_school,36,4,intermediate,78.20089303639878,0,small,0
59,master,40,3,intermediate,49.722802592463644,0,medium,1
46,bachelor,32,0,intermediate,80.91266319333415,0,small,0
34,master,20,2,intermediate,51.41222134210753,0,small,1
21,master,5,1,basic,23.863703582869995,1,small,0
46,high_school,29,4,advanced,67.85383101493812,1,medium,1
21,bachelor,1,4,basic,51.87227971834322,0,large,0
27,phd,10,2,intermediate,87.49726896831082,0,small,1
42,primary,19,0,intermediate,69.51483402160909,0,medium,0
48,bachelor,27,2,intermediate,63.72218946622375,0,medium,0
20,phd,0,1,intermediate,68.02353671974645,0,large,0
19,high_school,2,1,basic,57.539434733691074,1,small,0
42,master,27,3,advanced,90.2641909345399,1,medium,1
23,master,4,2,advanced,56.77818294011328,0,small,1
43,bachelor,28,2,intermediate,71.94956170110886,1,large,1
25,high_school,9,1,basic,52.71555174828126,1,medium,0
52,high_school,29,0,basic,65.02488241974592,0,medium,0
44,primary,31,0,basic,46.444711864890614,0,small,0
42,master,20,1,intermediate,68.42906501569557,0,small,0
35,master,17,5,intermediate,65.97226268148754,0,large,1
18,bachelor,0,1,intermediate,73.23268770688753,1,medium,0
56,high_school,40,0,intermediate,72.02196524248056,1,small,0
20,primary,3,2,advanced,65.43670108174203,0,medium,0
21,master,6,1,basic,95.59236883152346,0,large,1
58,bachelor,38,4,intermediate,64.72567701345818,0,small,0
54,master,38,0,intermediate,65.58753278104824,0,large,0
32,bachelor,12,1,advanced,63.721604223293916,0,large,0
25,master,4,3,intermediate,68.0390299905177,1,small,1
55,bachelor,33,2,intermediate,60.708907770485645,0,large,0
36,bachelor,20,3,intermediate,59.47600884284612,1,large,1
43,bachelor,30,2,advanced,76.28092452190283,1,medium,1
56,master,40,0,advanced,64.27402158804925,1,large,1
27,bachelor,14,1,basic,80.81006399224326,1,small,1
55,high_school,34,2,intermediate,36.591718488026416,0,large,0
31,primary,8,2,intermediate,87.84227191634481,1,medium,1
58,high_school,40,1,intermediate,78.42873858259912,0,small,0
36,bachelor,17,2,intermediate,64.2284298481341,1,medium,1
47,high_school,31,1,intermediate,63.83698002450879,1,medium,0
22,high_school,4,0,intermediate,74.61023755892558,1,small,0
48,bachelor,28,2,intermediate,49.60461723075831,1,small,1
24,high_school,10,3,intermediate,65.57604471018792,0,medium,0
36,master,22,3,advanced,67.3274170620882,1,medium,1
48,bachelor,35,0,intermediate,34.3399683220761,0,large,0
56,bachelor,34,1,intermediate,70.2195306708602,1,medium,1
41,high_school,25,4,advanced,44.71629098180999,1,large,1
51,high_school,32,1,intermediate,81.24449294250618,0,medium,0
40,bachelor,24,1,intermediate,85.07089404953786,0,small,0
57,master,38,0,basic,87.65828845968022,1,medium,1
23,master,5,0,intermediate,60.163475530480106,0,large,0
55,high_school,40,1,advanced,59.953603533488526,0,medium,0
58,bachelor,39,4,advanced,35.355775012704484,0,large,1
53,high_school,40,2,intermediate,75.20295399947341,1,large,1
44,phd,23,3,intermediate,42.37015334704096,1,medium,1
28,phd,14,0,basic,43.262967790042765,0,small,0
22,bachelor,6,2,intermediate,60.44393353755532,0,large,0
34,bachelor,13,2,basic,48.4140668677685,1,large,1
24,master,4,3,advanced,50.57382773908239,0,large,1
44,bachelor,26,1,intermediate,65.70642901909714,0,large,0
32,bachelor,10,5,intermediate,78.22205645985098,0,small,1
30,phd,13,1,basic,73.09246951503064,1,medium,1
28,bachelor,9,1,intermediate,67.84165342970036,0,small,0
43,bachelor,29,1,intermediate,82.20366430495014,1,small,1
39,master,20,0,intermediate,66.91431233149082,0,large,0
45,bachelor,26,1,intermediate,57.100017771102486,1,medium,0
41,bachelor,19,0,intermediate,53.448949102566644,0,small,0
46,high_school,33,4,intermediate,73.28521990353062,0,medium,0
26,high_school,12,2,intermediate,48.48435136726582,1,large,0
59,high_school,40,1,advanced,70.23217657827203,1,small,1
21,bachelor,0,1,basic,58.57451325835116,0,medium,0
35,bachelor,18,1,intermediate,52.43029722986087,0,medium,0
60,phd,40,1,intermediate,52.171260325552566,0,small,0
33,bachelor,19,2,intermediate,79.48016136129802,0,large,1
50,master,36,5,intermediate,52.13655811567638,0,medium,1
46,high_school,27,0,basic,60.81172178715507,1,small,0
56,master,36,1,advanced,57.970043403775584,0,medium,1
27,bachelor,13,2,basic,80.8872899264014,0,medium,1
26,bachelor,8,3,basic,88.07456792502664,1,small,1
48,high_school,31,1,intermediate,78.63271491775676,1,small,0
45,bachelor,28,1,advanced,59.36530625711589,1,medium,1
20,bachelor,7,2,basic,70.13389250050906,1,small,1
31,bachelor,15,3,intermediate,51.354594032806155,0,small,0
42,master,23,1,intermediate,68.1563449913163,0,medium,0
32,master,15,1,intermediate,38.64365630403215,1,medium,1
19,phd,0,2,intermediate,68.5292793318047,0,small,0
41,bachelor,26,0,intermediate,64.17226960891973,0,large,0
31,phd,12,1,intermediate,71.61128213933607,1,small,1
24,master,3,0,basic,64.81520194558108,0,small,0
53,high_school,34,0,advanced,77.5258476366044,1,small,1
41,bachelor,26,1,basic,53.547585300566844,0,large,0
44,high_school,31,2,intermediate,76.3470892247506,0,medium,0
54,primary,38,2,advanced,72.08474414105994,0,small,1
55,high_school,32,1,basic,81.34238415817525,0,medium,0
47,primary,28,3,basic,82.35042331997698,1,medium,1
44,bachelor,26,0,intermediate,50.72136393597555,0,small,0
56,bachelor,40,0,intermediate,72.75549016784677,1,medium,1
32,high_school,19,1,intermediate,47.514738633653955,1,medium,0
43,master,21,1,advanced,82.39501455883081,1,small,1
18,master,0,2,intermediate,52.20313269479488,1,large,1
21,phd,6,2,advanced,59.29964908449493,0,medium,1
46,bachelor,26,0,intermediate,68.26331138222922,1,medium,0
18,bachelor,0,3,advanced,76.0771817205659,1,large,1
60,high_school,40,0,intermediate,70.5695403953884,1,small,0
39,high_school,17,1,basic,76.48453280911598,0,small,0
28,high_school,13,2,intermediate,65.18720857010337,0,large,0
27,bachelor,14,1,basic,68.66147706014989,1,small,0
34,phd,20,1,basic,38.49775862081361,0,medium,0
53,primary,40,0,intermediate,80.39135264608814,0,large,0
43,high_school,30,0,basic,60.632434581582004,0,small,0
38,high_school,16,3,intermediate,58.543441726848705,0,large,0
30,bachelor,17,0,basic,94.05212224519502,0,medium,0
26,high_school,12,2,intermediate,24.367532537713473,0,large,0
28,bachelor,7,1,advanced,66.42934000496452,0,small,0
28,high_school,11,0,intermediate,31.401984202153223,0,medium,0
23,bachelor,1,1,basic,70.09252782860344,0,large,0
18,high_school,0,1,intermediate,54.513182170456275,0,small,0
23,bachelor,8,0,intermediate,20.985648824499222,1,small,0
30,primary,12,2,intermediate,81.33694784082306,0,small,0
39,master,24,2,intermediate,45.65341986133656,0,large,1
48,bachelor,27,3,intermediate,79.23107633883099,0,small,1
39,bachelor,18,1,basic,50.38000832880665,1,small,0
54,bachelor,40,1,intermediate,58.03579609490976,0,large,0
44,high_school,23,3,basic,30.74610405472228,0,medium,0
31,primary,9,1,basic,71.36961292926325,0,medium,0
22,bachelor,9,1,basic,56.39098827156496,0,medium,0
53,bachelor,35,1,intermediate,59.50160810503148,1,medium,0
49,bachelor,28,1,advanced,63.57460461310257,1,medium,1
51,bachelor,32,0,intermediate,40.279791486895405,1,large,0
24,master,11,1,intermediate,75.3665329422285,0,small,1
59,master,40,1,intermediate,56.547497230159934,0,large,0
27,high_school,13,2,intermediate,99.42795253788489,1,small,1
34,bachelor,13,2,intermediate,57.80604277282433,0,small,0
47,primary,26,4,advanced,59.15641132194142,0,medium,0
38,bachelor,15,1,basic,44.651244658943064,0,large,0
30,high_school,12,2,intermediate,40.79585349974905,0,medium,0
18,high_school,0,1,advanced,78.16530335146945,0,small,0
18,master,0,1,intermediate,80.91716007511937,1,medium,1
50,bachelor,36,1,intermediate,56.519002987579285,0,large,0
55,high_school,40,2,intermediate,66.81986121291965,1,medium,0
42,primary,29,2,intermediate,83.62798811256934,0,small,0
43,bachelor,20,0,basic,69.34198362381817,0,medium,0
30,master,11,2,basic,72.27224286623995,1,medium,1
45,bachelor,26,1,basic,66.30899859047537,0,small,0
50,phd,28,3,intermediate,55.212277470988035,0,large,1
54,high_school,31,1,intermediate,70.78179048735929,0,medium,0
58,bachelor,40,1,intermediate,92.97123927519658,0,small,0
47,master,30,2,basic,57.193694386062475,1,large,1
25,bachelor,12,0,advanced,78.01198834055117,0,medium,1
18,primary,5,4,intermediate,67.7205087757643,0,medium,0
29,bachelor,14,1,basic,56.15317202923126,0,medium,0
22,bachelor,6,0,intermediate,78.4292051917793,0,large,0
41,bachelor,27,0,advanced,76.68491457239867,1,large,1
23,master,2,0,intermediate,73.70591003144256,1,small,1
